oid,oname,olon,olat,did,dname,dlon,dlat,flow
257,HUALIKAN,116.5518274,40.083366,39,DONGZHIMEN,116.4286341,39.94048014,2085
257,HUALIKAN,116.5518274,40.083366,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,2488
257,HUALIKAN,116.5518274,40.083366,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,3024
257,HUALIKAN,116.5518274,40.083366,173,OLYMPIC PARK,116.3861012,40.00020124,3033
257,HUALIKAN,116.5518274,40.083366,227,WANGJINGXI,116.4428415,39.99418525,2682
257,HUALIKAN,116.5518274,40.083366,228,XI'ERQI,116.2999944,40.05169386,2067
257,HUALIKAN,116.5518274,40.083366,229,JIANGTAI,116.4839675,39.96971125,4578
257,HUALIKAN,116.5518274,40.083366,231,DONGHUQU,116.4612824,40.00901984,2871
257,HUALIKAN,116.5518274,40.083366,234,FUTONG,116.4652082,39.9906526,2152
257,HUALIKAN,116.5518274,40.083366,235,LAIGUANGYING,116.4607364,40.01891895,3946
257,HUALIKAN,116.5518274,40.083366,237,WANGJINGNAN,116.4758175,39.98338356,3670
257,HUALIKAN,116.5518274,40.083366,242,WANGJING,116.4625468,39.9975244,8051
257,HUALIKAN,116.5518274,40.083366,249,MAQUANYING,116.4972168,40.03241238,3659
257,HUALIKAN,116.5518274,40.083366,250,SHUNYI,116.6513256,40.12879958,12561
257,HUALIKAN,116.5518274,40.083366,251,FENGBO,116.6788655,40.1313803,9827
257,HUALIKAN,116.5518274,40.083366,252,LIUDAOKOU,116.3464987,39.99962534,4792
257,HUALIKAN,116.5518274,40.083366,253,SHIMEN,116.6355135,40.12888139,6330
257,HUALIKAN,116.5518274,40.083366,254,ANLI LU,116.4016258,40.00121307,3857
257,HUALIKAN,116.5518274,40.083366,260,WANGJINGDONG,116.4806968,40.00205871,16556
257,HUALIKAN,116.5518274,40.083366,261,QINGHUA DONGLU XIKOU,116.3327205,39.99930712,3888
257,HUALIKAN,116.5518274,40.083366,262,BEISHATAN,116.3628098,40.00016472,3891
258,NANFAXIN,116.6040801,40.12740204,21,DAWANG LU,116.4708955,39.9075473,2009
258,NANFAXIN,116.6040801,40.12740204,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,2251
258,NANFAXIN,116.6040801,40.12740204,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,2969
258,NANFAXIN,116.6040801,40.12740204,229,JIANGTAI,116.4839675,39.96971125,4185
258,NANFAXIN,116.6040801,40.12740204,231,DONGHUQU,116.4612824,40.00901984,2584
258,NANFAXIN,116.6040801,40.12740204,235,LAIGUANGYING,116.4607364,40.01891895,3335
258,NANFAXIN,116.6040801,40.12740204,237,WANGJINGNAN,116.4758175,39.98338356,2806
258,NANFAXIN,116.6040801,40.12740204,242,WANGJING,116.4625468,39.9975244,6748
258,NANFAXIN,116.6040801,40.12740204,248,CHINA INTERNATIONAL EXHIBITION CENTER,116.5493505,40.06894409,2741
258,NANFAXIN,116.6040801,40.12740204,249,MAQUANYING,116.4972168,40.03241238,2989
258,NANFAXIN,116.6040801,40.12740204,250,SHUNYI,116.6513256,40.12879958,4086
258,NANFAXIN,116.6040801,40.12740204,251,FENGBO,116.6788655,40.1313803,6957
258,NANFAXIN,116.6040801,40.12740204,252,LIUDAOKOU,116.3464987,39.99962534,3312
258,NANFAXIN,116.6040801,40.12740204,254,ANLI LU,116.4016258,40.00121307,2727
258,NANFAXIN,116.6040801,40.12740204,257,HUALIKAN,116.5518274,40.083366,2295
258,NANFAXIN,116.6040801,40.12740204,259,HOUSHAYU,116.5583573,40.11302265,2034
258,NANFAXIN,116.6040801,40.12740204,260,WANGJINGDONG,116.4806968,40.00205871,12990
258,NANFAXIN,116.6040801,40.12740204,261,QINGHUA DONGLU XIKOU,116.3327205,39.99930712,2773
258,NANFAXIN,116.6040801,40.12740204,262,BEISHATAN,116.3628098,40.00016472,2741
259,HOUSHAYU,116.5583573,40.11302265,21,DAWANG LU,116.4708955,39.9075473,3702
259,HOUSHAYU,116.5583573,40.11302265,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,4111
259,HOUSHAYU,116.5583573,40.11302265,36,CHAOYANGMEN,116.427473,39.92315025,2040
259,HOUSHAYU,116.5583573,40.11302265,39,DONGZHIMEN,116.4286341,39.94048014,3053
259,HOUSHAYU,116.5583573,40.11302265,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,4631
259,HOUSHAYU,116.5583573,40.11302265,80,BEIYUANLU NORTH,116.4118542,40.02921578,2661
259,HOUSHAYU,116.5583573,40.11302265,91,DATUNLUDONG,116.411875,40.00199927,3049
259,HOUSHAYU,116.5583573,40.11302265,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,5637
259,HOUSHAYU,116.5583573,40.11302265,173,OLYMPIC PARK,116.3861012,40.00020124,4049
259,HOUSHAYU,116.5583573,40.11302265,211,SHAOYAOJU,116.4305861,39.97600397,2240
259,HOUSHAYU,116.5583573,40.11302265,213,SHILIHE,116.4522277,39.86452173,2123
259,HOUSHAYU,116.5583573,40.11302265,225,LIUFANG,116.4265275,39.9567713,2008
259,HOUSHAYU,116.5583573,40.11302265,227,WANGJINGXI,116.4428415,39.99418525,4364
259,HOUSHAYU,116.5583573,40.11302265,228,XI'ERQI,116.2999944,40.05169386,3310
259,HOUSHAYU,116.5583573,40.11302265,229,JIANGTAI,116.4839675,39.96971125,6533
259,HOUSHAYU,116.5583573,40.11302265,231,DONGHUQU,116.4612824,40.00901984,3963
259,HOUSHAYU,116.5583573,40.11302265,234,FUTONG,116.4652082,39.9906526,2831
259,HOUSHAYU,116.5583573,40.11302265,235,LAIGUANGYING,116.4607364,40.01891895,4744
259,HOUSHAYU,116.5583573,40.11302265,236,CHAOYANG PARK,116.4723058,39.93236236,2087
259,HOUSHAYU,116.5583573,40.11302265,237,WANGJINGNAN,116.4758175,39.98338356,4389
259,HOUSHAYU,116.5583573,40.11302265,242,WANGJING,116.4625468,39.9975244,11196
259,HOUSHAYU,116.5583573,40.11302265,249,MAQUANYING,116.4972168,40.03241238,7522
259,HOUSHAYU,116.5583573,40.11302265,250,SHUNYI,116.6513256,40.12879958,13441
259,HOUSHAYU,116.5583573,40.11302265,251,FENGBO,116.6788655,40.1313803,14471
259,HOUSHAYU,116.5583573,40.11302265,252,LIUDAOKOU,116.3464987,39.99962534,6567
259,HOUSHAYU,116.5583573,40.11302265,253,SHIMEN,116.6355135,40.12888139,6146
259,HOUSHAYU,116.5583573,40.11302265,254,ANLI LU,116.4016258,40.00121307,4542
259,HOUSHAYU,116.5583573,40.11302265,255,GUANZHUANG,116.4251345,39.99976666,2591
259,HOUSHAYU,116.5583573,40.11302265,256,CUIGEZHUANG,116.4866152,40.02114154,2005
259,HOUSHAYU,116.5583573,40.11302265,258,NANFAXIN,116.6040801,40.12740204,2151
